slug,total_downloads,rating_user,num_reviewers,plugin_age_since_release,last_update_year,freq_update_per_year,wp_requires,wp_tested,support_response_rate,open_issues,num_files,num_php_files,loc,plugin_size_kb,vulnerable
typing-text,20568,56,4,5,1,1,5,6.6.4,0,0,24,10,969,1185.11,1
fullscreen-galleria,106391,96,15,14,2,0.5,4,6.4.7,0,0,20,2,1168,6310.36,1
wp-category-manager,10943,0,0,15,15,0.067,2.8.1,3.0.5,0,0,11,6,516,59.32,0
wp-import-export-lite,911381,80,113,6,1,1,4.4,6.8.3,1,0,1885,1455,308989,18340.47,1
cron-tasks-viewer,2725,100,1,11,11,0.091,2.7,4.0.38,0,0,8,5,79,174.71,0
misiek-page-category,11845,0,0,16,15,0.067,2.7.1,3.0.5,0,0,10,3,442,106.23,0
ajax-thumbnail-rebuild,849470,96,90,16,2,0.5,2.8,6.2.8,0,0,12,1,355,89.33,1
dx-login-register,17262,74,3,12,12,0.083,3.1,3.8.41,0,0,12,6,801,97.55,0
floating-click-to-contact-buttons,34092,86,4,6,6,0.167,3.5,5.3.20,0,0,13,1,280,131.02,0
elementinvader-addons-for-elementor,106705,100,1,5,1,1,5.2,6.9.1,0,0,177,56,16659,7612.7,1
realtyna-provisioning,7350,0,0,7,1,1,4.0.0,6.7.0,0,0,41,22,3625,157.17,1
gravity-forms-force-ssl,5408,100,2,11,11,0.091,3.7,4.1.42,0,0,7,5,197,83.2,0
whatshelp-chat-button,603172,90,175,9,1,1,2.7,6.8.3,0,0,5,1,162,32.16,1
allaccessible,21025,100,15,4,1,1,5,6.8.3,0,0,78,21,4644,1971.65,1
wc-custom-thank-you,48444,100,7,10,1,1,6.5,6.9.1,0,0,130,30,1617,521.12,0
socius-marketing-page-taxonomy,7661,100,1,9,4,0.25,3.0.1,4.9.28,0,0,20,6,1090,695.18,0
ajax-product-search-for-woocommerce,13497,46,3,10,6,0.167,4,5.3.20,0,0,34,7,4188,758.17,0
advance-login-style,7017,74,3,11,11,0.091,3.0.1,3.9.40,0,0,19,10,1006,76.66,0
wp-meta-and-date-remover,2083696,84,71,11,1,1,3.0.1,6.8.3,0,0,223,153,51904,5564.64,1
ni-woocommerce-product-editor,2737,0,0,8,1,1,4.7,6.5.7,0,0,12,5,1398,156.8,1
swifty-bar,34005,100,48,10,2,0.5,3,6.3.7,0,0,26,16,1742,120.13,1
menu-override,5162,100,9,12,11,0.091,3.5.1,3.9.40,0,0,2,1,137,7.54,0
digital-warranty-card-generator,3747,100,1,4,1,1,6.3,6.8.3,0,0,284,107,60949,32180.05,0
sully,3125,100,1,12,1,1,3.7.0,6.5.7,0,0,11,6,1426,259.08,1
contact-form-to-email,1692979,86,103,12,1,1,3.0.5,6.9.1,1,0,172,18,4621,1127.29,1
wp-todo,13841,74,6,7,1,1,6.4,6.8.3,0,0,18,10,791,406.17,1
advanced-pricing-addon-wpbakery,2906,100,1,4,1,1,6.3,6.6.4,0,0,6,2,436,45.99,0
wp-smugmug,14464,0,0,17,14,0.071,3.1,3.1.4,0,0,4,1,846,93.53,0
echo-knowledge-base,1129371,98,119,9,1,1,5.3,6.9.1,1,0,844,231,140289,36300.08,1
cartstack-for-woocommerce,2875,0,0,9,1,1,3.0.1,6.7.4,0,0,16,1,310,2606.01,0
iyzico-woocommerce,202952,34,19,7,1,1,6.6.2,6.9.1,0,0,500,470,22923,1496,0
categories-in-hierarchical-order,30289,100,14,11,5,0.2,3,5.6.16,0,0,5,1,28,17.83,0
mooberry-book-manager,173588,92,47,10,1,1,3.8.0,6.7.4,0,0,587,188,44232,5855.8,1
easy-appointments,1753917,86,129,10,1,1,3.7,6.9.1,0.43,4,462,110,18602,11773.33,1
hide-title,689687,74,87,13,6,0.167,3.2,5.2.23,0,0,2,1,123,9.06,0
value-auth-two-factor-and-access-control,6940,0,0,5,3,0.333,5,6.0.11,0,0,945,790,63389,7630.63,0
responsive-video-embeds,80323,78,21,13,8,0.125,3,3.7.41,0,0,5,1,100,100.63,0
wp-qrcode-me-v-card,44741,88,7,6,1,1,5,6.8.3,0,0,374,296,46928,1968.93,1
loftloader,782670,90,33,10,1,1,6,6.9.1,0,0,59,15,1594,437.61,0
remember-me-controls,51303,86,7,15,1,1,5.5,6.6.4,0,0,9,3,1799,134.74,1
open-graph,8769,0,0,14,14,0.071,3.1,3.1.4,0,0,3,1,195,36.5,0
host-meta,8261,0,0,15,1,1,3.0.5,6.9.1,0,0,4,2,222,11.73,0
pullquote-shortcode,3981,100,1,13,11,0.091,3.8,3.9.40,0,0,11,1,82,235.13,0
paykun-gateway-woocommerce,8183,20,1,6,4,0.25,3.9.2,5.8.12,0,0,12,7,961,73.2,0
leadinfo,42537,80,3,7,1,1,3.0.1,6.8.3,0,0,6,5,225,9.17,1
genesis-custom-post-types-archives,5675,100,1,14,13,0.077,3,3.3.2,0,0,8,6,1373,78.13,0
trust-payments-gateway-3ds2,17482,32,15,4,1,1,5.2,6.6.4,0,0,5,2,3771,227.31,1
ever-compare,29867,90,4,5,1,1,5,6.9.1,0,0,68,28,4514,1011.32,1
rest-api-to-miniprogram,43252,100,3,7,1,1,5.0.5,6.8.3,0,0,164,72,16946,5480.84,1
personalize-woocommerce-cart-page,58886,92,10,11,1,1,3.9,6.7.4,0,0,87,11,1165,3616.38,1
auto-login-user-on-register,2799,74,3,11,11,0.091,3.5,4.1.42,0,0,3,1,24,20.2,0
simple-downloads-list,2724,0,0,3,1,1,6.1,6.8.3,0,0,49,13,548,749.07,1
twitter-follow-button-for-wordpress,6842,100,1,14,14,0.071,3,3.1.4,0,0,4,1,109,16.8,0
kama-spamblock,61909,100,17,11,1,1,5.7,6.6.4,0,0,5,4,250,11.19,1
computer-repair-shop,32489,98,20,10,1,1,5,6.9.1,1,0,742,341,118395,16939.5,1
wp-menu-image,19873,100,2,5,1,1,5.4,6.7.4,0,0,8,2,236,23.1,1
buddypress-block-activity-stream-types,9972,0,0,15,14,0.071,False,False,0,0,4,3,156,13.12,0
wp-mailster,30495,98,32,9,1,1,5.3,6.8.3,0,2,270,130,36095,2468.12,1
eroom-zoom-meetings-webinar,662910,82,68,5,1,1,5.8,6.9.1,0,0,799,404,78927,19656.45,1
bible-verses,4956,0,0,11,4,0.25,4,5.9.12,0,0,2,1,248,9.31,0
jetgridbuilder,161987,56,5,5,1,1,5.4,6.7.4,0,0,70,48,5015,993.98,1
feed-changer,4156,0,0,10,1,1,3,6.5.7,0,0,7,2,259,18.92,1
shortcode-in-menus,501014,94,81,12,1,1,3.6,6.9.1,0,0,10,5,514,27.78,0
post-internal-link-removal,4699,86,6,9,6,0.167,3.0.1,5.2.23,0,0,2,1,211,10.9,0
expire-sticky-posts,13979,100,2,11,11,0.091,3.6,4.0.38,0,0,11,3,179,47.58,0
vod-infomaniak,278736,80,4,14,1,1,2.8.6,6.8.3,0,0,46,6,3373,933.54,1
chart-for-elementor,3036,0,0,4,1,1,5.8,6.5.7,0,0,8,2,276,181.17,0
playlist-for-youtube,5078,0,0,10,1,1,3.5,6.9.1,0,0,269,201,253627,9013.44,1
currency-converter-widget-pro,7985,100,8,3,1,1,3.1,6.9.1,0,0,526,4,864,3184.84,1
redirect-to-url,7391,80,8,11,10,0.1,3.4.1,4.1.42,0,0,3,2,125,8.13,0
import-xml-feed,121934,76,24,10,1,1,4.3,6.9.1,0,0,28,15,2234,308.16,1
digitally-custom-posts,2675,0,0,4,4,0.25,5.8,5.8.12,0,0,20,16,816,75.26,0
magadanski-similar-posts,10186,100,1,12,3,0.333,5,6.0.0,0,0,26,3,649,325.24,0
reviewx,605423,90,84,5,1,1,5,6.9.1,0,2,1256,946,87875,17019.25,1
wp-meta-seo,1189296,86,105,11,1,1,4.7,6.8.3,0,0,1847,1452,215265,14227.57,1
ari-cf7-connector,83779,86,16,8,1,1,4,6.8.3,0,0,347,284,20282,1066.9,1
get-post,14560,0,0,17,14,0.071,3,3.1.4,0,0,7,4,541,124.66,0
enhanced-custom-menu,7082,0,0,15,15,0.067,3,3.0.5,0,0,2,1,76,4.85,0
woocommerce-stock-manager,815638,84,130,10,1,1,5,6.9.1,0,2,74,19,3153,2079.87,1
file-renaming-on-upload,256730,96,40,12,1,1,4.0.0,6.8.3,1,0,78,52,8087,412.23,1
comment-redlist,4164,100,3,12,7,0.143,False,4.9.28,0,0,12,5,1008,88.44,0
latest-simple-news-ticker,4835,100,3,8,8,0.125,3,4.8.27,0,0,6,3,226,15.44,0
add-external-media,17544,94,3,10,6,0.167,4,5.3.20,0,0,9,1,237,39.7,0
sharedaddy,156477,80,1,15,13,0.077,3,3.1.4,0,0,58,5,1752,360.77,0
site-mailer,1777723,42,12,1,1,1,6.6,6.9.1,1,0,451,134,14013,7506.58,1
awin-data-feed,14117,0,0,9,1,1,3.5,6.8.3,0,0,27,16,1670,113,1
buddymeet,36634,94,14,6,1,1,4.6.0,6.8.3,0,0,19,10,1812,155.29,1
ditty-news-ticker,2762533,92,106,13,1,1,6.2,6.9.1,0,2,654,399,53250,57853.57,1
wooswipe,154385,90,39,10,1,1,6,6.7.4,0,0,54,17,1288,992.4,1
elex-bulk-edit-products-prices-attributes-for-woocommerce-basic,152526,74,25,6,1,1,3.0.1,6.9.1,0,0,71,38,6933,2065.55,1
cleantalk-bbpress-spam-scanner,5309,0,0,5,1,1,3,6.9.1,0,0,6,4,612,40.69,0
responsive-slick-slider,14728,80,1,8,1,1,3.5,6.7.4,0,0,60,22,5209,544.77,1
wp-contact-form-7-spam-blocker,129871,82,12,5,1,1,5.2,6.8.3,0.33,2,22,14,892,72.61,0
userswp,1221999,94,181,8,1,1,6.1,6.9.1,1,0,805,327,69224,13378.93,1
genesis-widget-toggle,9001,88,5,13,12,0.083,3.4,3.5.2,0,0,12,3,403,66.26,0
media-filter,4058,100,3,13,11,0.091,3.8,3.9.40,0,0,9,1,198,106.82,0
helpie-faq,457112,92,79,7,1,1,5.4,6.9.1,0,1,655,468,86782,10644.73,1
tainacan-url-metadata-type,4929,100,1,5,1,1,5.9,6.5.7,0,0,7,2,241,23.66,0
admin-show-sticky,7673,0,0,17,16,0.062,2.7,2.9.2,0,0,3,1,42,10.42,0
wp-export-users-plus,8376,0,0,14,11,0.091,2.0.2,4.0.38,0,0,4,1,323,150.17,0
shiftnav-responsive-mobile-menu,392868,92,68,12,1,1,6,6.8.3,1,0,55,14,3977,2614.24,1
wp-blocks,4618,0,0,15,15,0.067,3,3.0.5,0,0,9,6,513,20.66,0
beautiful-pull-quotes,2959,90,2,9,9,0.111,3.0.1,4.5.33,0,0,14,1,136,182.77,0
logo-slideshow,13063,100,1,16,16,0.062,2.6,2.8,0,0,12,3,84,95.46,0
simple-seo-improvements,12128,100,3,4,1,1,6,6.8.3,0,0,126,44,11927,657.98,0
instantsearch-for-woocommerce,214594,92,169,11,1,1,3.3,6.9.1,0,0,51,15,5778,3300.65,1
builderall-cheetah-for-wp,75904,100,8,4,1,1,4.6,6.7.4,0,0,1244,733,107291,20472.6,1
nakiedy-darmowy-system-rezerwacji-online,5837,0,0,10,9,0.111,3.2,4.6.30,0,0,17,5,702,130.78,0
xorbin-analog-flash-clock,12672,20,1,13,11,0.091,2.8,3.9.40,0,0,25,1,168,410.65,0
simplebooklet,12279,60,1,13,1,1,3,6.7.4,0,0,2,1,65,6.81,1
yatra,53416,92,20,6,1,1,5.6,6.9.1,0,0,531,299,40503,6313.43,1
image-feed-widget,13563,100,1,16,14,0.071,2.8.4,3.2.1,0,0,2,1,157,13.08,0
dobsondev-shortcodes,17196,100,4,11,5,0.2,2.5,5.4.18,0,0,11,2,2196,157.63,1
auto-reply-wechat,9432,0,0,5,1,1,5.3,6.9.1,0,0,36,9,2666,3059.92,0
ehive-access,4277,100,1,12,1,1,3.3.1,6.8.3,0,0,53,46,2931,169.85,0
coincorner-checkout,6072,0,0,6,6,0.167,3.0.1,5.2.23,0,0,4,1,270,22.96,0
wp-donate,10652,78,15,12,3,0.333,5,5.9.12,0,0,487,417,35988,6647.19,1
razorpay-payment-button,39913,100,2,5,1,1,False,6.7.4,0,0,297,238,23183,2291.12,1
wc4bp,95651,86,72,9,1,1,4.9,6.8.3,0,0,351,253,62951,4573.51,1
sharethis-share-buttons,612247,70,26,8,1,1,5.5,6.8.3,0,0,42,19,3397,992.87,1
wp-hide-show-featured-image,44329,94,3,5,1,1,4.5,6.8.3,0,0,5,2,271,242.41,0
remove-amazon-links-from-rss-feed,4908,100,1,11,8,0.125,3.5,4.8.27,0,0,2,1,39,3.21,0
your-simple-svg-support,636,0,0,1,1,1,5.5,6.9.1,0,0,5,1,55,38.91,1
gs-portfolio,33676,86,36,10,1,1,4.3,6.9.1,0,0,132,70,10342,5598.12,1
wp-counter-up,30998,80,5,8,1,1,5.5,6.7.4,0,0,85,42,4871,1741.06,1
shmapper-by-teplitsa,7372,100,5,6,1,1,5,6.7.4,0,0,153,74,14142,1440.5,1
woo-custom-cart-button,82264,92,27,6,1,1,6.5,6.8.3,0,0,108,25,3575,7922.97,1
wds-multisite-aggregate,2894,100,2,11,9,0.111,3,4.7.31,0,0,13,8,1086,59.7,1
js-jobs,46738,72,28,9,1,1,4.5,6.8.3,0,0,924,339,82229,11247.38,1
disable-json-api,752218,96,38,11,2,0.5,4.9,6.3.7,0,0,17,10,678,38.23,0
search-wpml-algolia,1288,0,0,4,3,0.333,5,6.0.0,0,0,4,3,472,25.13,0
crossword-compiler-puzzles,14747,56,5,12,1,1,6.0.0,6.9.1,0,0,56,7,860,605.46,1
go-live-update-urls,2271581,90,59,14,1,1,6.2.0,6.9.1,0,0,24,14,1738,103.26,0
wp-global-site-tag,71736,100,3,8,1,1,3.0.1,6.8.3,0,0,30,21,1317,146.79,0
tp-education,57374,100,3,9,1,1,4.7,6.8.3,0,0,83,52,5947,703.53,1
simple-share-buttons-adder,4288431,86,626,12,1,1,5.9,6.8.3,0,2,393,181,7625,2268.51,1
scode-by-mojwp,4527,100,4,10,4,0.25,4,5.7.14,0,0,16,6,551,101.2,0
casso-tu-dong-xac-nhan-thanh-toan-chuyen-khoan-ngan-hang,8588,100,1,5,1,1,False,6.0.11,0,0,36,16,2467,332.47,1
quick-paypal-payments,230429,88,32,13,1,1,5.3,6.9.1,0,0,302,228,62714,4174.66,1
sf-adminbar-tools,15110,96,8,13,5,0.2,4.7,5.6.0,0,0,574,466,26666,1005.3,0
hungarian-pickup-points-for-woocommerce,277865,100,26,4,1,1,6,6.9.1,0,2,987,684,183746,23600.23,1
kargo-entegrator,7906,96,6,1,1,1,6.4,6.9.1,0,0,647,85,8076,17852,1
wp-crm-system,86972,78,15,10,1,1,5.9,6.8.3,0,1,434,119,23107,4418.59,1
login-site-icon,4215,100,2,9,1,1,4.3,6.6.4,0,0,2,1,43,3.64,0
wpide,883181,96,286,14,1,1,5,6.7.4,0,0,1423,1072,141267,23633.06,1
kaya-qr-code-generator,137265,88,38,8,1,1,4.6.0,6.9.1,0,0,38,19,3058,254.78,1
maven-member,20469,54,10,14,13,0.077,3,3.4.2,0,0,143,59,6030,824.76,0
thrive-automator,435678,100,5,3,1,1,5.5,6.7.4,0,0,345,164,13671,4639.35,1
json-feed,16473,0,0,16,16,0.062,2.7.1,2.9.2,0,0,2,1,118,4.28,0
disable-feeds-and-hide-usernames,4064,80,3,9,7,0.143,3.0.1,5.0.24,0,0,3,1,36,20.67,0
gravatar-enhanced,31048,100,3,15,1,1,6.6,6.8.3,0,0,104,57,3460,342.37,0
woocommerce-auto-added-coupons,526950,100,69,11,1,1,5,6.9.1,0,2,90,18,5276,4555.35,0
block-bad-queries,3251096,98,156,16,1,1,4.7,6.9.1,0,0,16,3,374,341.13,0
force-gzip,29070,80,1,15,15,0.067,2,3.0.5,0,0,5,1,222,25.54,0
empty-tags-remover,7805,100,2,16,1,1,2.5,6.7.4,0,0,2,1,69,3.1,1
vimeo-everywhere,8498,60,2,13,9,0.111,4,4.7.31,0,0,16,6,871,2024.99,0
most-popular-tags,37986,100,2,16,10,0.1,2.9,4.2.39,0,0,4,2,310,70.76,0
debrandify,1855,0,0,2,1,1,4.7,6.5.7,0,0,17,5,678,699.28,1
simple-meta-tag-for-pages-and-post,2231,100,1,8,8,0.125,4.8.2,4.8.27,0,0,3,2,506,40.86,0
webico-timline-flatsome-addons,1932,100,3,7,7,0.143,4.8.0,4.8.27,0,0,199,49,1584,758.77,0
disable-xml-rpc-pingback,419575,78,14,11,1,1,4.8,6.8.3,0,0,3,1,56,21.68,0
mappress-google-maps-for-wordpress,4768207,92,145,16,1,1,5.9.5,6.8.3,1,0,67,18,3777,1364.43,1
conveythis-translate,292231,88,144,8,1,1,4,6.9.1,1,0,76,37,7129,1423.47,1
black-ribbon,10166,100,2,9,5,0.2,3.0.1,5.4.18,0,0,9,1,369,97.52,0
docxpresso,73188,94,31,10,4,0.25,3.5,5.8.12,0,0,31,3,191,742.83,1
seraphinite-discount-for-woocommerce,4447,100,5,8,1,1,4.5,6.7.4,0,0,28,8,10034,524.43,1
upload-widget,13438,0,0,15,15,0.067,2.8,2.9.2,0,0,9,1,294,39.69,0
wp-orphanage-extended,7734,100,5,14,1,1,4.9,6.7.4,0,0,6,2,212,16.67,1
clean-seo-slugs,10869,0,0,15,15,0.067,2.5,2.9.2,0,0,2,1,43,7.08,0
listings-for-appfolio,8902,88,20,5,1,1,6,6.9.1,1,0,30,10,3886,370.54,1
quttera-web-malware-scanner,4408666,78,47,13,1,1,3.3.2,6.9.1,0,0,221,107,41668,8655.82,1
webshipper-automated-shipping,13524,100,1,6,1,1,3.7,6.8.3,0,0,132,97,14270,758.82,0
blur-text,3649,100,4,10,1,1,3.9,6.7.4,0,0,7,1,49,129.71,1
bbpress-integration,57779,0,0,19,16,0.062,2.7,2.8,0,0,3,1,402,35.13,0
verge3d,25574,80,4,7,1,1,5,6.8.3,0,0,30,19,5643,327.33,1
disable-rss,20556,0,0,17,17,0.059,2.5.1,2.7,0,0,2,1,18,1.61,0
wemanage-app-worker,15594,80,9,3,1,1,4.5,6.6.0,0,0,41,26,7158,538.56,1
pay-via-barion-for-woocommerce,92151,92,18,9,1,1,4,6.8.3,0,0,106,64,4143,898.71,0
combined-taxonomies-tag-cloud,3428,0,0,9,6,0.167,3.8,5.2.23,0,0,6,1,380,38.84,0
getresponse-for-formcraft,6656,0,0,10,4,0.25,3.6,5.9.12,0,0,9,4,1513,67.25,0
simple-file-list,206118,86,26,10,1,1,5,6.9.1,1,0,124,19,4315,4395.63,1
wp-bootstrap-widgets,4456,100,1,9,9,0.111,4,4.5.33,0,0,18,11,1363,85.79,0
bbpress-mark-as-read,9163,100,1,13,11,0.091,3.2,4.1.42,0,0,32,2,582,490.33,0
archive-page,13673,100,3,10,1,1,2.8.0,6.9.1,0,0,4,3,385,19.34,1
ecwid-shopping-cart,2973094,90,228,16,1,1,4.4,6.9.1,1,0,490,199,25859,7232.32,1
validar-certificados-de-cursos,10310,74,3,2,1,1,6,6.8.3,0,0,21,11,878,157.85,1
shopbuilder,132300,92,12,3,1,1,5.5,6.9.1,0,0,955,477,98918,11147.06,1
mailgun,2629511,76,48,13,1,1,5.6,6.8.3,0,1,29,8,2797,584.31,0
realbig-media,46974,100,1,6,1,1,4.5,6.5.7,0,0,49,37,8616,586.11,1
cc-child-pages,154102,98,49,11,1,1,6.7,6.9.1,0.5,1,29,10,3179,329.04,1
pretix-widget,3587,0,0,2,1,1,6.1.1,6.6.4,0,0,51,20,1932,521.91,1
platformly-for-woocommerce,1624,0,0,5,1,1,4.9.13,6.8.3,0,0,29,18,2609,631.96,1
wxsync,29995,100,1,8,1,1,False,6.3.7,0,0,7,3,3477,162.64,1
meks-easy-ads-widget,467700,82,14,12,1,1,3,6.6.4,0,0,11,4,380,34.93,1
osm,643808,92,135,16,1,1,3,6.9.1,1,0,467,25,6453,3104.74,1
generate-pdf-using-contact-form-7,116808,94,38,5,1,1,3.0.1,6.8.3,0,0,600,515,99676,17668.71,1
taeggie-feed,2960,0,0,9,1,1,2.5,6.8.3,0,0,3,1,61,4.83,1
lj-xp,50187,46,6,16,11,0.091,2.8,4.1.42,0,0,12,3,1575,531.16,0
snack-ads-txt,5834,100,1,6,1,1,5.3,6.9.1,0,0,13,11,924,30.86,0
woo-thank-you-page-customizer,101731,90,37,7,1,1,5,6.8.3,0,0,127,13,8962,2542.01,1
explara-events,1703,0,0,8,6,0.167,4.6,5.3.20,0,0,89,56,5171,2582.18,1
add-multiple-marker,3196,100,1,7,1,1,5.6,6.9.1,0,0,80,6,751,7454.72,1
wp-to-hootsuite,68120,82,15,7,1,1,5,6.8.3,0,0,402,49,11551,1175.85,1
view-user-metadata,11637,100,1,2,1,1,4.6,6.9.1,0,0,4,1,200,22.02,0
aio-tools,3780,100,1,4,1,1,4.3,6.5.7,0,0,208,113,46256,2334.64,0
paydunya-woocommerce-payment-gateway,12488,0,0,10,5,0.2,5.0.8,5.5.17,0,0,6,1,422,607.75,0
learning-management-system,248460,96,162,4,1,1,6.5,6.9.1,0.63,10,3687,2547,426112,33089.27,1
znajdz-prace-z-pracapl,1803,0,0,1,1,1,4.8,6.6.4,0,0,40,25,2106,175.07,1
advanced-blogroll,17061,0,0,17,16,0.062,2.3,2.8.4,0,0,17,1,298,55.3,0
blogroll-links,33114,0,0,17,1,1,5,6.7.4,0,0,4,1,438,87.3,0
bp-better-messages,1615115,96,135,9,1,1,5.9.0,6.9.1,1,0,685,515,128210,17398.24,1
fast-ebay-listings,24169,90,18,9,1,1,5,6.9.1,0,0,106,40,7835,809.08,1
cf7-summary-and-print,13098,96,4,6,1,1,4.5,6.8.3,0,0,213,150,51962,3783.5,1
gsheetconnector-wpforms,155663,86,18,7,1,1,5.6,6.9.1,0,1,1701,1472,216471,12834.68,1
woo-display-your-currency,8299,86,7,11,10,0.1,3.0.1,4.2.39,0,0,7,1,66,743.45,0
ar-for-woocommerce,18710,100,5,8,1,1,5.5,6.9.1,0,0,230,76,18960,5062.94,1
maven-algolia,3412,50,2,11,11,0.091,3.6,3.9.40,0,0,43,18,3729,884.46,0
square-thumbnails,18303,84,19,8,1,1,3.5,6.8.3,0,0,40,22,3838,304.29,1
cookiehint-wp,68689,0,0,4,4,0.25,5.2,5.8.12,0,0,67,12,935,317.48,1
ultimate-maps-by-supsystic,300219,92,86,7,1,1,False,6.8.3,0,1,462,107,15775,6065.4,1
wpqiniu,21663,100,2,6,1,1,5.3,6.9.1,0,0,125,85,5642,1851.48,0
wpsolr-free,7471,90,2,2,1,1,6,6.9.1,0,0,3304,2480,307601,15008.37,1
disable-comment-author-links,6981,0,0,14,4,0.25,2.0.2,5.8.12,0,0,2,1,17,1.9,0
post-grid-elementor-addon,501580,96,73,7,1,1,5,6.9.1,1,0,41,30,4676,209.19,1
easy-qr-code-generator,4925,100,1,3,1,1,5,6.6.4,0,0,9,2,457,1492.07,0
donations-for-woocommerce,65168,90,39,10,1,1,3.5,6.6.4,0,0,16,3,369,131.2,1
redirect-404-error-page-to-homepage-or-custom-page,287563,100,45,9,1,1,6,6.7.4,0,0,30,20,1506,141.72,1
wppao-sitemap,16553,100,1,5,5,0.2,4,5.4.18,0,0,24,12,830,159.47,0
media-images-widget,7153,0,0,14,14,0.071,3,3.2.1,0,0,5,1,139,37.6,0
light-lms-quizz,2584,80,1,5,3,0.333,5.1,6.0.11,0,0,23,1,78,142.27,0
ultra-hide-comments-box,11306,60,2,14,14,0.071,3,3.2.1,0,0,4,2,181,9.9,0
new-grid-gallery,93498,100,9,9,1,1,3.8,6.9.1,0,0,63,9,5356,4711.93,1
comment-star-rating,2561,80,1,9,7,0.143,4,5.0.24,0,0,33,15,941,382.39,0
blogger-importer-extended,245688,94,129,11,1,1,5.8,6.9.1,0,0,15,6,1460,164.69,0
woocommerce-cloak-affiliate-links,52530,86,12,12,1,1,4.7.0,6.7.4,0,0,6,3,397,83.57,1
elespare,531668,98,44,4,1,1,False,6.9.1,0,0,454,206,77498,8680.42,1
responsive-owl-carousel-elementor,38251,100,4,3,1,1,6.3,6.9.1,0,0,30,21,2552,206.81,1
remove-built-by-storefront,12300,0,0,5,5,0.2,4.7,5.4.18,0,0,2,1,23,1.34,0
accredible-learndash-add-on,3354,0,0,3,1,1,6.2,6.9.1,0,0,71,36,3651,3570.78,0
meridian-one-features,6166,0,0,8,5,0.2,4.5,5.4.18,0,0,25,12,1404,972.35,0
custom-field-template,1201500,80,24,17,1,1,2.1,6.9.1,0,1,116,1,4197,1086.73,1
ziteboard-online-whiteboard,11687,100,3,9,1,1,4,6.7.4,0,0,2,1,43,9.65,1
rename-wp-loginphp-to-anything-you-want,8829,100,5,9,9,0.111,3,4.5.33,0,0,9,4,1574,414.07,0
ele-custom-skin,1490242,94,116,7,1,1,5,6.5.7,0,0,32,20,2389,499.61,0
user-role-for-flamingo,4870,60,2,3,2,0.5,5,6.4.7,0,0,14,10,616,50.89,0
wpsitemap,3287,100,1,11,11,0.091,3.0.1,4.1.42,0,0,5,1,77,74.49,1
apex-digital-toolbox,5878,0,0,9,1,1,3.0.1,6.7.4,0,0,23,19,4346,206.65,0
spider-elements,7444,100,2,1,1,1,5,6.9.1,0,0,460,209,66160,12186.13,1
simple-image-popup,22412,100,3,5,1,1,5.6,6.7.4,0,0,10,4,429,56.82,1
wp-responsive-tabs,8270,80,2,11,1,1,3.9,6.8.3,0,0,18,6,363,86.23,1
wp-menu-cart,315223,96,23,12,1,1,3.4,6.9.1,0,0,102,4,1787,446.28,1
small-package-quotes-purolator-edition,3471,0,0,8,1,1,6.4,6.8.3,0,0,58,38,8131,772.55,1
custom-field-for-wp-job-manager,18274,68,5,6,1,1,5,6.9.1,0,0,29,14,1207,208.74,1
change-quantity-on-checkout-for-woocommerce,61753,100,52,9,1,1,1.4,6.9.1,0,0,18,7,955,3644.85,0
widget-css-classes,1123509,98,74,13,1,1,3.3,6.7.4,0,0,21,6,1539,140.05,0
idpay-paid-memberships-pro,2840,0,0,6,3,0.333,False,6.1.9,0,0,4,1,631,36.96,0
easy-media-replace,20413,80,8,7,2,0.5,4,6.2.8,0,0,25,16,976,252.35,1
css-javascript-toolbox,535409,94,85,14,1,1,5,6.8.3,0,0,651,370,27278,4966.26,1
transbank-webpay-plus-rest,175696,82,11,5,1,1,5.3,6.8.3,0,0,587,480,42832,5719.03,1
copywriting-cz,1898,0,0,7,2,0.5,5,6.2.8,0,0,4,3,238,10.75,0
shoparize,8200,0,0,3,1,1,3.5,6.6.4,0,0,31,18,1755,638.84,0
lws-hide-login,180226,94,13,3,1,1,5,6.8.3,0,0,47,4,1040,315.93,1
dofollow-case-by-case,25513,80,8,12,1,1,4,6.9.1,0,0,9,1,682,161.04,1
simple-sticky-header-menu,1902,0,0,4,2,0.5,4.6,6.4.7,0,0,6,1,130,9.61,0
video-popup,272009,90,42,9,1,1,5.8,6.9.1,0,0,34,18,3794,317.36,1
avatar-manager,114371,98,39,13,5,0.2,3.5,5.6.16,0,0,24,3,1303,132.32,0
ocean-product-sharing,1058782,0,0,9,1,1,5.6,6.8.3,0,0,26,6,755,73.78,0
taxjar-simplified-taxes-for-woocommerce,424619,52,28,12,1,1,5.4,6.9.1,0,0,76,60,9932,1211.14,0
bootstrap-one-page-woocommerce-checkout,17467,100,6,10,10,0.1,1.0.1,4.2.39,0,0,9,6,173,9.95,0
bug-library,14627,94,6,15,1,1,3,6.5.7,0,0,56,10,6506,1173.95,1
cardgate,19596,70,4,8,1,1,4.4,6.9.1,0,0,87,59,6982,1509.03,1
accessible-web-badge,4414,0,0,4,1,1,5,6.6.4,0,0,7,6,931,29.38,0
innovator-ai,2996,100,8,3,2,0.5,5.8,6.2.8,0,0,51,33,2439,5720.27,0
a-sticky-note,3899,0,0,5,5,0.2,5.2,5.5.17,0,0,9,2,53,49.36,0
