slug,total_downloads,rating_user,num_reviewers,plugin_age_since_release,last_update_year,freq_update_per_year,wp_requires,wp_tested,support_response_rate,open_issues,num_files,num_php_files,loc,plugin_size_kb,vulnerable
nepali-date-utilities,8358,94,3,7,1,1,4,6.8.3,0,0,7,3,869,660.14,1
naver-analytics,7580,50,2,15,10,0.1,4.3.1,4.3.34,0,0,3,2,91,5.19,1
gf-block-ips,16998,100,16,8,1,1,4,6.3.7,0,0,6,5,276,10.59,1
gatormail-smart-forms,3945,0,0,6,1,1,4,6.7.4,0,0,14,7,305,106.18,1
woo-one-click-upsell-funnel,76325,90,98,8,1,1,6.7.0,6.9.0,0,0,115,47,16039,10492.03,1
facebook-button-plugin,1285156,78,72,14,1,1,5.6,6.8.3,0,0,154,9,6855,6272.27,1
lws-affiliation,47896,100,2,3,1,1,5,6.7.4,0,0,75,7,2180,593.75,1
woo-clover-gateway-by-zaytech,25194,68,7,7,1,1,6,6.9.1,0,0,44,13,2398,339.08,1
simple-page-access-restriction,71998,98,30,3,1,1,4.4,6.9.1,0,0,45,23,2632,547.53,1
tm-islamic-helper,1678,0,0,6,6,0.167,5.2,5.2.23,0,0,20,7,1918,1921.47,1
local-delivery-drivers-for-woocommerce,61121,86,18,5,1,1,4.5,6.8.3,0,0,266,170,60146,7078.05,1
bws-smtp,54267,88,13,11,1,1,5.6,6.8.3,0,0,135,9,5785,5008.73,1
mycred,1350991,92,469,12,1,1,4.8,6.9.1,1,0,1402,545,133817,26033.42,1
quran-phrases-about-most-people-shortcodes,971,0,0,5,1,1,5.6,6.7.4,0,0,9,1,190,384.97,1
elite-notification,4601,100,4,4,1,1,5.2,6.8.3,0,0,144,76,16125,3718.01,1
gallery-lightbox-slider,209890,94,105,10,1,1,3.3,6.9.1,0,0,71,20,946,693.42,1
filr-protection,28995,90,14,5,1,1,3.5,6.9.1,0,0,230,159,55459,3983.19,1
razorpay-payment-button-elementor,19884,50,2,5,1,1,False,6.7.4,0,0,296,239,23110,2978.95,1
reservit-hotel,7406,60,1,8,1,1,False,False,0,0,27,9,1390,1296.79,1
masterstudy-lms-learning-management-system,1833230,90,471,7,1,1,4.6,6.9.1,1,0,3800,1490,165405,67728.89,1
wp-oer,10692,100,1,8,2,0.5,5,6.2.8,0,0,624,53,15368,27306.11,1
bulk-term-editor,10725,100,4,10,1,1,4,6.5.7,0,0,10,1,300,107.93,1
wp-easy-pay,155490,76,42,7,1,1,5.2,6.9.1,0,0,1124,868,229919,12520.26,1
bybrick-accordion,4865,80,4,14,14,0.071,3,3.2.1,0,0,3,1,58,4.17,1
gs-books-showcase,28680,94,37,9,1,1,4.3,6.9.1,1,0,122,68,11250,6299.36,1
stop-spammer-registrations-plugin,2581829,88,243,15,1,1,3,6.9.1,1,0,289,277,44374,1742.43,1
string-locator,1362097,92,123,12,1,1,4.9,6.7.4,0,0,45,36,4050,166.83,1
woocommerce-product-sort-and-display,318385,62,45,12,1,1,6,6.9.0,0,0,151,30,13850,2505.47,1
dn-cookie-notice,1953,0,0,5,1,1,5,6.7.4,0,0,8,1,320,52.21,1
gmap-embed,925965,98,169,9,1,1,2.9,6.9.1,0,0,769,61,12383,5425.5,1
official-saleswizard-crm,2960,0,0,3,1,1,6.0.0,6.8.3,0,0,120,60,9524,2044.22,1
simpleshop-cz,30119,0,0,7,1,1,6.6,6.8.3,0,0,450,114,20157,3596.73,1
wpyog-documents,5233,96,11,8,1,1,4,6.9.1,0,0,25,2,507,1186.19,1
menu-icons,4346762,98,841,12,1,1,4.7,6.9.1,1,0,195,90,27203,5119.14,1
preloader-for-website,41875,100,2,9,1,1,4,6.9.1,0,0,16,8,965,85.56,1
my-wp-tabs,1124,0,0,9,9,0.111,3.0.1,4.0.38,0,0,8,1,69,15.65,1
taskbuilder,36244,94,7,4,1,1,5.6,6.9.1,0,1,384,199,22031,2367.68,1
cforms2,256024,86,21,11,1,1,6.9,6.9.1,1,0,66,29,5395,661.73,1
captcha-code-authentication,675754,76,34,13,1,1,3,6.9.1,1,0,18,3,1231,239.14,1
dr-widgets-blocks,15545,0,0,3,1,1,5.5,6.8.3,0,0,220,98,29197,6323.99,1
webinar-ignition,58367,90,50,6,1,1,5,6.9.1,0,0,834,505,218601,41818.13,1
neon-text,5180,100,1,7,2,0.5,4.1,6.3.7,0,0,9,1,152,26.48,1
quick-interest-slider,60989,92,13,9,1,1,6,6.9.1,0,0,28,5,6078,558.86,1
wpc-smart-upsell-funnel,3076,0,0,1,1,1,4,6.8.3,0,0,31,5,2653,446.72,1
absolute-reviews,133207,80,8,6,1,1,4,6.9.1,0,0,31,18,3906,275.84,1
emails-verification-for-woocommerce,409341,96,47,7,1,1,4.4,6.9.1,0,0,83,59,12862,778.7,1
leadsnap,6384,100,4,4,2,0.5,5,6.1.9,0,0,25,23,4537,175.92,1
pdf-poster,657596,90,143,9,1,1,5,6.9.1,1,0,803,281,71686,14847.45,1
video-embed-privacy,15787,82,11,9,1,1,4.5,6.5.7,0,0,8,3,67,5.84,1
woo-product-reviews-shortcode,10949,52,5,5,1,1,5,6.7.4,0,0,241,171,54278,4158.96,1
login-recaptcha,1369406,90,63,10,2,0.5,4.6,6.4.7,0,0,14,2,476,93.72,1
file-upload-types,241340,80,20,6,1,1,5.5,6.6.4,1,0,39,17,2643,456.63,1
sirv,127421,98,265,10,1,1,3.0.1,6.9.0,0,0,133,54,16804,1824.64,1
echoza,1098,0,0,7,7,0.143,4.6,4.9.28,0,0,11,8,382,30.23,1
sales-page-addon,3125,100,1,4,1,1,6.3,6.7.4,0,0,344,194,57860,12996.9,1
real3d-flipbook-lite,174852,86,9,6,1,1,5,6.9.1,0.25,6,419,155,53234,12115.31,1
fancy-elementor-flipbox,52028,100,4,7,1,1,4,6.8.3,0,0,12,6,864,56.58,1
popularis-extra,225050,100,1,6,1,1,4.4,6.9.1,0,0,51,25,7752,874.19,1
all-in-one-performance-accelerator,4192,0,0,4,1,1,5,6.8.3,0,0,400,239,45642,35350.36,1
paytr-taksit-tablosu-woocommerce,26284,100,1,6,1,1,4.4,6.8.3,0,0,14,5,462,51.88,1
google-maps-easy,1417198,92,252,11,1,1,False,6.8.3,0,0,489,106,17247,8334.33,1
wc-remove-tabs-and-fields,6347,100,6,7,1,1,6,6.5.7,0,0,11,3,9515,692.65,1
debug-assistant,2268,0,0,6,1,1,4.7,6.5.7,0,0,709,46,3740,14511.32,1
ldap-login-for-intranet-sites,322030,98,205,10,1,1,5,6.9.1,0,0,133,51,9001,1920.69,1
wc-builder,47918,76,6,6,1,1,5,6.9.1,0,0,65,35,4742,531.12,1
simple-share-follow-button,3178,0,0,4,1,1,6.6,6.9.1,0,0,20,5,509,67.22,1
stagtools,121120,100,5,12,2,0.5,5,6.2.8,0,0,62,25,5345,4853.33,1
surveyjs,13712,94,3,7,1,1,6.4,6.9.1,0,0,262,20,1240,20444.55,1
wp-test-email,247851,94,15,7,1,1,4.3,6.6.4,0,0,2,1,338,15.69,1
wc-affiliate,14510,92,14,4,1,1,6,6.9.1,0,0,225,93,13247,2289.91,1
wp-editor,1068391,90,95,14,1,1,3.9,6.7.4,0,0,83,16,3888,2130.36,1
daisycon,28067,90,2,12,1,1,3.4.2,6.8.3,0,0,18,14,6065,419.85,1
wp-front-end-profile,22108,86,8,11,1,1,4.0.1,6.8.3,0,0,231,171,58623,3847.31,1
wp-dummy-content-generator,142349,92,22,5,1,1,6,6.7.4,0,0,616,552,122817,11094.76,1
co-authors-plus,1432699,70,77,16,1,1,5.9,6.8.3,1,0,106,30,7621,788.82,1
formassembly-web-forms,88270,80,3,10,1,1,4.0.0,6.7.4,0,0,2,1,191,12.25,1
user-session-synchronizer,8172,98,13,9,2,0.5,4.3,6.2.8,0,0,36,12,2191,638.9,1
delucks-seo,45408,98,17,10,1,1,4.6,6.6.4,0,0,523,72,21828,10949.73,1
insert-pages,1007197,96,71,12,1,1,3.3.0,6.9.1,0,0,41,8,2152,1498.35,1
ashe-extra,60788,0,0,5,1,1,4.6,6.7.4,0,0,19,3,2604,1657.83,1
wp-latest-posts,578659,84,87,11,1,1,4.7,6.8.3,0,0,296,33,14791,10721.57,1
podlove-podcasting-plugin-for-wordpress,551875,88,44,13,1,1,4.9.6,6.9.0,0,0,1879,1100,120168,15635.99,1
gp-notification-bar,3938,100,1,5,1,1,3.1,6.6.4,0,0,57,25,2281,1075.56,1
login-logout-menu,324073,100,14,8,1,1,4,6.9.1,0,0,4,2,748,40.11,1
simple-author-box,1641736,86,113,11,1,1,4.6,6.9.1,0,0,61,17,5118,1197.15,1
simple-posts-ticker,23003,90,22,7,2,0.5,4.6,6.3.7,0,0,35,20,1714,274.97,1
wp-useronline,958556,92,37,20,1,1,4.6,6.7.4,0,1,25,21,4164,120.65,1
winterlock,10345,88,7,6,1,1,5,6.9.1,0,0,336,213,70479,9215.51,1
inpost-gallery,69680,80,18,13,1,1,3.5.0,6.9.1,0,0,207,18,3581,2313.52,1
page-views-count,717030,80,55,13,1,1,6,6.9.0,0,0,168,32,11399,2170.81,1
activitytime,10909,100,7,5,1,1,5.2,6.9.1,0,0,447,202,62684,8169.04,1
display-metadata,2812,0,0,5,1,1,4.9.0,6.7.0,0,0,39,35,1600,96.47,1
crm-memberships,3129,100,1,5,1,1,False,6.9.1,0,0,107,21,5072,1510.02,1
workbox-video-from-vimeo-youtube-plugin,27781,74,10,13,7,0.143,3.5,4.9.28,0,0,3,1,1213,68.51,1
embed-power-bi-reports,11560,100,23,3,1,1,5.5,6.9.1,0,0,86,34,5884,1646.53,1
mailmunch,343768,94,241,11,1,1,3.0.1,6.9.1,0,0,37,24,2057,179.9,1
gdy-modular-content,5081,0,0,10,1,1,3.6,6.7.4,0,0,46,16,2652,740.25,1
ays-chatgpt-assistant,65578,100,9,3,1,1,5,6.9.1,0,0,191,44,12421,4104.02,1
saaspricing,6879,74,6,2,1,1,5.8,6.9.1,0,0,23,7,13519,1036.81,1
delete-duplicate-posts,864393,96,149,16,1,1,4.7,6.8.3,0,0,427,186,55512,6655.97,1
website-file-changes-monitor,127085,82,31,6,1,1,5,6.9.1,0,3,222,195,23989,1494.61,1
strong-testimonials,4831998,96,611,11,1,1,5.2,6.9.1,0,1,612,121,26911,5098.9,1
underconstruction,1744611,90,111,16,1,1,2.7,6.4.7,0,0,21,5,798,86.77,1
jwt-auth,103535,100,22,5,1,1,5.2,6.5.7,0,0,1229,1059,103510,5140.76,1
connect-contact-form-7-to-constant-contact-v3,2567,0,0,6,1,1,4.8,6.7.4,0,0,35,21,3045,246.84,1
wc-peach-payments-gateway,48668,100,2,7,1,1,6.8,6.8.3,0,0,57,8,5943,2466.68,1
ltl-freight-quotes-odfl-edition,5274,100,2,8,1,1,6.4,6.9.1,0,0,60,37,8921,812.35,1
show-website-content-in-wordpress-page-or-post,12074,60,5,13,1,1,4.0.0,6.9.1,0,0,3,2,157,7.51,1
wpradio,12166,100,1,5,1,1,5,6.8.3,0,0,111,28,3864,7166.82,1
ratemyagent-official,8182,74,3,3,1,1,6.7.2,6.7.4,0,0,87,62,3577,408.02,1
order-auto-complete-for-woocommerce,17418,100,3,4,1,1,4.8,6.9.1,0,0,13,4,584,121.64,1
nemesis-all-in-one,4213,0,0,4,1,1,6,6.9.1,0,0,52,18,1382,2919.29,1
specia-companion,267826,20,1,3,1,1,4.6,6.9.1,0,0,58,9,759,4780.26,1
screenshot-machine-shortcode,8536,100,4,12,1,1,6,6.9.1,0,0,7,1,171,20.14,1
blog-posts-and-category-for-elementor,28993,88,14,5,1,1,6,6.8.3,0,0,85,12,2651,2829.61,1
email-notification-on-login,19469,76,11,8,1,1,4.0.1,6.9.1,0,0,12,3,248,62.9,1
wp-currency-exchange-rates,3342,0,0,8,1,1,4.4,6.8.3,0,0,11,8,981,37.51,1
pkt1-centro-de-envios,5631,100,1,5,1,1,4,6.8.3,0,0,30,9,3025,297.67,1
multimanager-wp,12802,0,0,2,1,1,6.3,6.9.1,0,0,23,16,2020,105.06,1
generate-child-theme,119347,86,15,8,1,1,5.9,6.8.3,0,0,22,10,1014,185.65,1
foundation-columns,3774,90,2,11,10,0.1,3.7,4.7.31,0,0,12,2,390,247.63,1
premmerce-user-roles,19466,100,2,8,1,1,4.8,6.9.1,0,0,212,163,52148,3246.85,1
auto-rename-media-on-upload,4760,100,1,6,1,1,5.2,6.5.7,0,0,5,1,624,54.77,1
youtube-channel,475958,88,39,14,1,1,5.3,6.7.4,0,0,42,11,3679,504.79,1
wp-links-page,123727,92,45,10,1,1,False,6.9.1,0,0,26,1,1420,1972.44,1
wp-education,11226,0,0,7,1,1,5,6.9.1,0,0,123,38,15519,5709.96,1
document-data-automation,9773,20,1,8,1,1,3.5,5.5.17,0,0,58,14,5151,749.01,1
wp-monalisa,99618,96,25,16,1,1,4,6.9.1,0,0,80,11,2420,504.29,1
greek-multi-tool,13330,100,8,3,1,1,6.2,6.9.1,0,0,59,37,4880,1457.38,1
bdvs-password-reset,17871,100,10,5,1,1,4.6,6.8.3,0,0,11,9,540,58.8,1
currency-switcher,46253,82,13,9,1,1,3.6.0,6.9.1,0,0,347,249,51573,10418.97,1
smart-recent-posts-widget,132150,96,30,9,1,1,5.8,6.5.7,0,0,9,4,768,92.79,1
gtm-server-side,130551,100,4,5,1,1,5.2.0,6.9.0,0,2,50,42,4987,234.84,1
ship-per-product,16696,60,2,9,3,0.333,3.4,6.0.0,0,0,29,6,2569,518.05,1
the-permalinker,12629,100,2,16,1,1,2.6,6.4.7,0,0,5,1,88,106.47,1
push-notification-by-feedify,12268,100,5,9,1,1,3.3,6.8.3,0,0,48,14,2259,8260.99,1
wp-film-studio,19942,100,2,7,1,1,5,6.9.1,0,0,55,16,4825,7410.44,1
nearby-locations,1808,100,1,8,8,0.125,3.3,4.8.27,0,0,30,20,1341,79.97,1
timeline-awesome,19675,80,4,5,1,1,5.4,6.5.7,0,0,541,179,17387,10158.64,1
orbisius-simple-notice,9303,100,3,12,1,1,3.6,6.7.4,0,0,11,2,795,275.25,1
clinked-client-portal,13746,90,8,11,1,1,3,6.7.4,0,0,9,4,305,20.99,1
ideal-wp-login-logo-changer,8307,0,0,6,1,1,5.8,6.8.3,0,0,3,1,322,22.42,1
traderunner,4806,100,3,6,1,1,4.1.1,6.7.4,0,0,4,3,368,22.27,1
totalprocessing-card-payments,14363,0,0,5,1,1,5.2.0,6.8.3,0,0,145,70,13416,2816.79,1
buk-appointments,2336,100,1,5,1,1,4.6,6.8.3,0,0,5,1,36,33.03,1
super-seo-content-cloner,2816,100,1,3,1,1,4.4.0,6.8.3,0,0,16,7,1063,189.82,1
block-logic,5286,100,13,6,1,1,6.5,6.9.1,0,0,7,1,832,97.29,1
gf-excel-import,3487,0,0,4,1,1,4.7,6.7.4,0,0,21,12,548,73.8,1
woocommerce-product-payments,77615,68,31,12,1,1,5.8,6.8.3,0,0,287,152,52858,4243.69,1
gallery-portfolio,125817,90,58,9,2,0.5,3.4,6.4.7,0,0,131,9,27306,8819.62,1
seo-slider,41967,86,6,8,2,0.5,5.2,6.3.7,0,0,107,64,12539,977.31,1
tgg-wp-optimizer,3653,100,2,3,1,1,5,6.7.4,0,0,2,1,455,22.11,1
extensions-for-cf7,170410,98,8,4,1,1,5,6.9.1,0,0,274,202,22303,1815.41,1
school-management-system,112840,90,15,6,1,1,False,6.9.1,0,1,452,381,38844,5838.94,1
tockify-events-calendar,159221,88,18,10,1,1,4.1,6.9.1,0,0,30,8,423,5232.12,1
kalender-digital,31354,88,7,6,1,1,4.6,6.8.3,0,0,31,15,809,1854.4,1
interactive-us-map,18932,100,3,9,1,1,3.4,6.8.3,0,0,86,5,609,765.96,1
directorypress-frontend,25257,0,0,3,1,1,6,6.8.3,0,0,148,92,10904,2004.54,1
captcha-bws,198311,82,20,8,1,1,6.2,6.9.1,0,1,337,15,10216,8808.1,1
yaad-sarig-payment-gateway-for-wc,36418,60,4,5,1,1,6,6.9.1,0,0,52,40,5666,275.98,1
menubar,181445,94,15,16,1,1,6.1,6.9.1,0,0,38,12,2311,131.62,1
wpcomplete,24329,82,43,9,1,1,4.5.3,6.8.3,0,0,112,82,14149,844.51,1
add-product-frontend-for-woocommerce,4397,80,4,3,1,1,5.6,6.8.3,0,0,79,52,4217,1026.67,1
keydatas,88908,86,6,7,1,1,4.1,6.8.3,0,0,4,2,570,29.05,1
ltl-freight-quotes-sefl-edition,3459,0,0,8,1,1,6.4,6.9.1,0,0,55,36,7608,664.78,1
erocket,11387,0,0,5,2,0.5,5.9,6.2.8,0,0,23,16,1683,67.13,1
meta-slider-and-carousel-with-lightbox,228947,96,17,9,1,1,4,6.8.3,0,0,79,28,3928,1223.6,1
social-warfare,1924497,66,186,9,1,1,4.5.0,6.7.4,0,0,172,64,14352,2015.9,1
stock-sync-with-google-sheet-for-woocommerce,41000,90,20,3,1,1,5.4,6.9.1,0,0,162,56,19045,7438.13,1
woo-product-attachment,167400,92,23,8,1,1,5,6.9.1,0,0,307,172,61343,8112.36,1
expivi,19129,0,0,7,1,1,5.3,6.7.4,0,0,669,442,103777,27429.96,1
wpop-elementor-addons,89611,20,1,7,1,1,3.6,6.6.4,0,0,47,26,9914,813.08,1
wp-commentnavi,64492,100,2,17,2,0.5,2.8,6.3.7,0,0,5,3,376,22.85,1
page-parts,6573,100,1,10,1,1,3.9,6.8.3,0,0,34,26,2371,196.15,1
woo-ups-pickup,9540,100,1,8,1,1,3.0.1,6.8.3,0,0,88,51,10541,906.75,1
sastra-essential-addons-for-elementor,59163,96,4,1,1,1,5,6.9.1,0,0,860,194,141779,17248.17,1
helpgent,7224,100,4,3,1,1,6,6.6.4,0,0,1067,898,93313,10459.38,1
b-blocks,38684,100,8,5,1,1,6.5,6.9.1,0,0,595,295,55367,20167.02,1
sina-extension-for-elementor,928255,98,35,7,1,1,4.8,6.9.1,0,0,233,115,48716,7320.55,1
easyjobs,332161,94,26,6,1,1,5,6.9.1,0,0,252,86,38240,8949.22,1
interactive-world-map,78012,70,17,12,1,1,3.3,6.9.1,0,0,16,6,2840,467.36,1
different-menus-in-different-pages,62617,82,20,6,1,1,5.1,6.8.3,0,0,73,40,3890,1183.47,1
wp-contact-slider,326134,96,38,11,1,1,4.7,6.9.1,0,1,674,392,113771,7879.78,1
fluent-boards,84693,100,23,1,1,1,5,6.9.1,1,0,541,501,95809,11989.78,1
social-media-engine,3644,0,0,9,9,0.111,4,4.7.31,0,0,12,1,189,1112.08,1
nextcart-woocommerce-migration,20534,100,7,6,1,1,3,6.9.1,0,0,153,19,6543,1845.91,1
curatorio,39711,80,4,7,1,1,4,6.9.1,0,0,10,4,381,332.5,1
login-with-phone-number,126679,98,79,5,1,1,4,6.8.3,0,0,61,10,4208,6744.63,1
logdash-activity-log,3026,100,2,2,1,1,5.9.5,6.6.4,0,0,66,46,5327,915.67,1
jetwoo-widgets-for-elementor,140899,86,7,7,1,1,4.7,6.8.3,0,0,127,86,16161,1406.54,1
easy-wp-cleaner,47345,100,41,10,1,1,3.7,6.8.3,0,0,7,3,573,223.6,1
webcamconsult,7373,100,1,9,1,1,3.0.1,6.0.11,0,0,27,17,965,62.83,1
wc-serial-numbers,94736,94,77,7,1,1,5.2,6.9.1,0,0,83,62,13954,813.26,1
button-generation,110752,86,18,7,1,1,5.5,6.9.1,0,1,151,69,7209,2584.32,1
contact-form-7-dynamic-text-extension,1898420,94,100,15,1,1,5.5,6.9.1,0.75,1,16,8,4749,289.91,1
amp-wp,75860,90,55,7,1,1,4.9.26,6.9.1,0,0,312,133,23864,2057.57,1
awesome-responsive-photo-gallery,6629,0,0,7,1,1,5.2,6.7.4,0,0,69,15,3751,3048.7,1
woo-gift-cards-lite,314796,94,234,7,1,1,6.7,6.9.1,1,0,108,44,13877,3137.8,1
encyclopedia-lexicon-glossary-wiki-dictionary,214752,68,161,13,1,1,5.5,6.6.4,0,0,89,50,3143,458.88,1
team-rosters,35185,96,20,13,1,1,3.4.2,6.8.3,0,0,41,21,11756,860.36,1
simple-testimonials-showcase,36626,100,1,9,1,1,4.4,6.5.7,0,0,34,21,1611,178.92,1
convertbox-auto-embed,51487,68,5,8,1,1,3.0.0,6.6.4,0,0,19,8,257,1148.62,1
event-post,82228,86,35,12,1,1,6.3,6.8.3,0.2,4,130,36,6745,1167.17,1
404-solution,979302,100,41,9,1,1,5,6.9.1,0,0,179,44,26156,4258.38,1
insert-php-code-snippet,1531244,98,697,12,1,1,False,6.8.3,0,0,47,24,3112,237.05,1
inactive-user-deleter,36728,84,20,16,1,1,3.1.0,6.5.7,0,0,15,11,1569,161.5,1
quiz-master-next,3109233,94,1277,12,1,1,4.9,6.9.1,0.67,2,354,104,37433,8335.14,1
typebot,41522,100,6,5,1,1,5,6.8.3,0,0,16,14,425,17.87,1
contact-forms-anti-spam,824438,94,82,5,1,1,5,6.9.1,0,0,135,94,19395,1885.46,1
wp-quick-shop,8792,100,2,9,1,1,3,6.8.3,0,0,33,9,1536,763.18,1
tickera-event-ticketing-system,357301,88,283,11,1,1,4.1,6.9.1,0,0,995,573,197642,34077.53,1
wp-media-library-categories,557587,84,52,12,1,1,4,6.8.3,0,0,12,2,790,309.95,1
collapsing-categories,291617,82,57,18,1,1,5,6.9.1,0,1,35,7,1248,466.51,1
appointment-buddy-online-appointment-booking-by-accrete,4227,100,3,9,7,0.143,4.4.2,4.7.31,0,0,33,15,2924,509.64,1
simple-link-directory,333978,96,120,9,1,1,4.6,6.9.1,0,0,351,42,7538,15574.31,1
wp-lister-for-amazon,152777,78,22,10,1,1,4.2,6.8.3,0,0,4270,2590,657732,35436.07,1
upc-ean-barcode-generator,8516,100,2,4,1,1,4.0.1,6.8.3,0,0,309,242,55878,2732.56,1
ere-recently-viewed,27118,0,0,7,1,1,4.5,6.5.7,0,0,13,5,373,51.8,1
yayextra,33576,96,21,3,1,1,4,6.9.1,0,0,42,29,6494,1658.35,1
social-media-shortcodes,9307,100,2,13,1,1,5.2,6.8.3,0,0,3,1,185,10.23,1
page-generator,125035,92,68,12,1,1,5,6.9.1,0,0,408,49,10127,1103.68,1
smartarget-contact-us,27893,92,10,5,1,1,3.0.1,6.9.1,0,0,22,15,902,73.09,1
wp-limit-failed-login-attempts,13883,78,7,6,1,1,4.6,6.8.3,0,0,287,12,2491,1176.25,1
spiffy-calendar,201329,98,38,13,1,1,5.3,6.9.1,0,1,47,16,5319,1191.19,1
quick-pagepost-redirect-plugin,2343745,88,146,16,2,0.5,4,6.2.8,0,0,22,1,2565,418.28,1
addons-for-elementor,4095198,96,154,8,1,1,5.8,6.8.3,0,0,636,297,71880,9794.79,1
am-lottieplayer,25515,100,5,3,1,1,5.9,6.9.1,0,0,59,18,4234,559.69,1
ecab-taxi-booking-manager,35827,100,20,2,1,1,5.3,6.8.3,1,0,143,70,23147,3962.69,1
simple-side-tab,222850,96,22,13,1,1,6,6.9.1,0,0,20,16,1144,55.01,1
rich-table-of-content,356695,82,17,6,1,1,5.3.2,6.8.3,0,0,51,4,5776,805.9,1
wp-health,1065390,94,61,5,1,1,5.8,6.9.1,0,0,623,555,55535,2539.39,1
ads-txt-manager,85765,70,2,7,1,1,4.6,6.8.3,0,0,23,19,1354,69.82,1
conditional-menus,873764,88,72,9,1,1,4,6.9.1,0,0,10,2,667,82.13,1
icon-list-block,78751,74,6,3,1,1,6.5,6.7.4,1,0,256,166,52974,5985.5,1
wp-worthy,34591,82,12,10,1,1,4.6,6.8.3,0,0,21,9,11734,806.88,1
bp-activity-social-share,61058,84,19,9,1,1,4,6.7.0,0,0,74,19,3073,963.72,1
food-and-drink-menu,417789,92,107,12,1,1,6,6.9.1,0,0,1146,897,150226,9498.95,1
woo-quick-view,96825,96,99,9,1,1,False,6.8.3,0,0,17,3,407,92.49,1
ragic-shortcode,3345,0,0,11,1,1,2.6,6.2.8,0,0,2,1,48,3.75,1
fb-reviews-widget,538268,98,324,9,1,1,4.7,6.9.1,0,0,134,44,4517,2040.72,1
i-plant-a-tree,3752,0,0,10,1,1,4.2.2,6.7.4,0,0,40,1,698,663.19,1
ai-for-seo,41589,100,10,2,1,1,4.7,6.8.3,0,0,63,29,24010,3900.7,1
simple-spoiler,18171,90,6,8,1,1,4.6,6.8.3,0,0,7,2,172,8.84,1
ce21-suite,3317,0,0,3,1,1,6.3,6.9.1,0,0,129,48,9913,5399.53,1
evergreen-content-poster,9502,82,13,5,1,1,4.7,6.9.1,0,0,67,26,18294,3254.33,1
auth0,253396,62,18,11,1,1,6.5.5,6.5.7,0,0,296,234,18781,1001.7,1
nblocks,820,0,0,2,2,0.5,5.8,6.1.9,0,0,33,13,1054,880.65,1
wa-sticky-button,73428,68,5,6,1,1,4.5,6.8.3,0,0,5,3,443,28.21,1
restrict-content,630553,62,98,15,1,1,6,6.9.1,0,8,915,681,87794,12592.25,1
cp-polls,43546,52,5,11,1,1,3.0.5,6.9.1,0,0,70,14,4489,628.93,1
password-protect-page,969832,94,268,7,1,1,4.7,6.9.1,0,4,178,111,18724,11738.87,1
wp-bulk-delete,1264417,92,120,9,1,1,4.9,6.9.1,1,0,49,23,5483,628.75,1
empik-for-woocommerce,7115,100,1,1,1,1,5.3,6.9.1,0,0,289,253,28093,1435.53,1
ppv-live-webcams,93780,84,22,11,1,1,5.1,6.8.3,0,0,496,52,35553,16832.56,1
smtp2go,322805,100,64,6,1,1,6.2,6.9.1,1,0,252,188,21763,1779.96,1
maintenance-page,102935,88,18,11,2,0.5,3.4,6.4.7,0,0,28,7,1481,2925.7,1
author-bio-shortcode,9102,100,2,14,11,0.091,3.5,4.0.38,0,0,2,1,110,8.43,1
leira-roles,29817,100,6,6,1,1,4.1,6.9.1,0,0,31,20,3813,228.04,1
calendar-event,165550,94,107,9,1,1,3.4,6.8.3,0,0,217,8,8693,4118.48,1
posts-and-users-stats,11909,90,4,9,2,0.5,4.4,6.4.7,0,0,15,6,1298,159.71,1
mailster,40974,70,8,9,1,1,6,6.5.7,0,1,132,118,3942,308.44,1
activedemand,40623,100,6,10,1,1,2.8,6.8.3,0,0,24,6,3139,284.85,1
subaccounts-for-woocommerce,12039,100,25,3,1,1,5.7,6.9.1,1,0,235,164,59615,4261.72,1
wc-planzer-shipping,6954,0,0,4,1,1,5.7,6.8.3,0,0,5048,4570,481154,200701.7,1
wp-championship,31586,0,0,17,1,1,6.2,6.9.1,0,0,391,28,10282,2158.88,1
oa-social-login,941999,86,364,14,1,1,3,6.7.4,0,0,34,7,3883,995.71,1
ays-popup-box,3350554,92,78,7,1,1,4,6.9.1,0.86,1,290,40,29862,11448.67,1
product-catalog-feed,82907,64,11,9,2,0.5,3.0.1,6.3.7,1,0,38,23,9623,1307.7,1
bookit,210181,76,24,7,1,1,6.3,6.9.1,0,0,854,430,122273,13171.98,1
wc-shipos-delivery,10634,100,3,2,1,1,5.8.0,6.8.3,0,0,154,25,4257,1579.87,1
author-work-in-progress-bar,9785,88,7,10,1,1,4.2.5,False,0,0,7,4,602,45.78,1
ekiline-block-collection,1424,0,0,3,1,1,5.8,6.9.1,0,0,298,33,802,1417.93,1
custom-store-locator,13021,92,14,5,1,1,6,6.9.1,0,0,102,32,2669,2710.6,1
wordpress-simple-paypal-shopping-cart,2022524,92,212,17,1,1,6,6.9.1,0.75,1,427,343,35545,2933.56,1
knowledgebase,13966,100,2,10,1,1,6.3,6.9.1,0,2,127,50,7202,475.11,1
accordions-wp,57695,92,9,11,1,1,4,6.9.1,0,0,424,68,15228,3313.27,1
responsive-block-editor-addons,165660,94,15,5,1,1,5,6.9.1,1,0,995,39,35143,35009.34,1
click-to-call-or-chat-buttons,13796,74,3,5,1,1,5.2,6.7.4,0,0,5,2,584,36.38,1
telegram-bot,82876,96,22,10,1,1,4.6,False,0,0,16,9,1645,142.57,1
